District,school_name,地址,電話,傳真,電郵,網址,url,校長,校監/校管會主席
深水埗區,德雅中學,九龍又一村達之路18號。,23803788,27871917,tnss@taknga.edu.hk,http://www.taknga.edu.hk,https://www.schooland.hk/ss/taknga,"張嘉慧女士 Ms. Cheung Ka Wai, Winnie",陳惠芬修女 Sister Chan Wai Fan Mabel
深水埗區,基督教崇真中學,九龍深水埗荔康街8號。,27288727,27288021,mail@ttca.edu.hk,https://www.ttca.edu.hk,https://www.schooland.hk/ss/ttca,張文偉先生 Mr. Cheung Man Wai,余家傑先生 Mr. Yu Ka Kit Eric
深水埗區,黃棣珊紀念中學,九龍深水埗南昌街250號。,27788982,27773690,mails@wtsmc.edu.hk,http://www.wtsmc.edu.hk,https://www.schooland.hk/ss/wtsmc,趙麗雅女士 Ms. Chiu Lai Nga,梁海明先生 Mr. Leung Hoi Ming
深水埗區,長沙灣天主教英文中學,九龍長沙灣福榮街533號。,27415034,27444810,contact@cswcss.edu.hk,http://www.cswcss.edu.hk,https://www.schooland.hk/ss/cswcss,潘盛楷先生 Mr. Poon Shing Kai,陳錦添女士 Ms. Chan Kam Tim Theresa
深水埗區,瑪利諾神父教會學校,九龍深水埗桃源街2號。,27775117,27785871,mail@mfs.edu.hk,http://www.mfs.edu.hk,https://www.schooland.hk/ss/mfs,宋凱恩女士 Ms. Sung Hoi Yan,葉嘉雯女士 Ms. Agnes Garman Yeh
深水埗區,保良局蔡繼有學校,九龍深水埗郝德傑道6號。,21482052,29589797,info@cky.edu.hk,http://www.cky.edu.hk,https://www.schooland.hk/ss/cky,劉筱玲博士,李月華女士
深水埗區,路德會協同中學,九龍石硤尾大坑東道12號。,23808837,23990143,mail@cls.edu.hk,http://www.cls.edu.hk,https://www.schooland.hk/ss/cls,陳婉玲女士 Ms. Chan Yuen Ling Gloria,丘芳濠女士 Ms. Chiu Fong Ho Mary
深水埗區,佛教大雄中學,九龍深水埗蘇屋長發街38號。,23862988,23869365,office@mail.bthc.edu.hk,http://www.bthc.edu.hk,https://www.schooland.hk/ss/bthc,招康明居士 Mr. Chiu Hong Ming,釋衍空法師 Ven. Sik Hin Hung
深水埗區,東華三院張明添中學,九龍深水埗南昌街300號。,27792986,27881677,info@twghcmts.edu.hk,http://www.twghcmts.edu.hk,https://www.schooland.hk/ss/twghcmts,林文傑先生 Mr. Lam Man Kit,文頴怡女士 Ms. Man Wing Yee Ginny
深水埗區,滙基書院,九龍大坑東棠蔭街11號。,27778344,27882116,ucc-mail@ucc.edu.hk,https://www.ucc.edu.hk,https://www.schooland.hk/ss/ucc,"劉振華先生 Mr. Lau Chun Wah, Simon","劉志良牧師 Rev. Lau Chi Leung, Charlie Matthew"
深水埗區,保良局唐乃勤初中書院,九龍深水埗美荔道11號。,21945707,21945718,plktnkjsc@plktnkjsc.edu.hk,https://www.plktnkjsc.edu.hk,https://www.schooland.hk/ss/plktnkjsc,"黃仲奇先生 Mr. Wong Chung Ki, Kenneth",宣宏雁女士 Ms. Xuan Hong Yan
深水埗區,莫慶堯中學,九龍深水埗海麗街1號。,25775347,25775514,info@smcc.edu.hk,http://smcc.edu.hk,https://www.schooland.hk/ss/smcc,錢群英女士 Ms. Chin Kwan-ying,徐旭帆牧師 Rev. Tsui Yuk-fan
深水埗區,中聖書院,九龍深水埗懷惠道18號。,23864734,23864883,enquire@chc.edu.hk,https://www.chc.edu.hk,https://www.schooland.hk/ss/chc,陳惠華女士 Ms. Chan Wai Wa,卓偉強先生 Mr. Cheuk Wai Keung
深水埗區,地利亞修女紀念學校(吉利徑),九龍美孚吉利徑1-3號。,27415239,27452250,gp@deliagroup.edu.hk,http://www.dmsgp.edu.hk,https://www.schooland.hk/ss/dmsgp,方麗玲女士 Ms. Fong Lai Ling,左筱霞女士 Ms. Chor Siu Har
深水埗區,德貞女子中學,九龍深水埗興華街西9號。,27293211,27251779,tcgss@tackching.edu.hk,http://www.tackching.edu.hk,https://www.schooland.hk/ss/tackching,"莊嘉璐女士 Ms. Chung Ka Lo, Carol","張永明博士 Dr. Cheung Wing Ming, Francis"
深水埗區,廠商會中學,九龍白田南昌街298號。,27796851,27884434,school@cmass.edu.hk,https://www.cmass.edu.hk,https://www.schooland.hk/ss/cmass,"周修略先生 Mr. Chow Sau Leuk, Jared",駱百強先生 Mr. Lok Pak Keung Robert
深水埗區,九龍工業學校,九龍深水埗長沙灣道332號。,23860737,27089958,mail@kts.edu.hk,https://www.kts.edu.hk,https://www.schooland.hk/ss/kts,胡麗蘊女士 Ms. Wu Lai-wan,"鄭國仁先生 Mr. Cheng Kwok-yan, Brian"
深水埗區,地利亞修女紀念學校(百老匯),九龍美孚百老匯街80-86號。,27422028,27851895,bw@deliagroup.edu.hk,http://www.deliabw.edu.hk,https://www.schooland.hk/ss/deliabw,羅家志先生 Mr. Lo Ka Chi,左筱霞女士 Ms. Chor Siu Har
深水埗區,天主教南華中學,九龍深水埗永明街5號。,27411174,27454538,info@nwcss.edu.hk,https://www.nwcss.edu.hk,https://www.schooland.hk/ss/nwcss,鄭淑美女士 Ms. Cheng Suk Mei Carmen,"蕭思銓先生 Mr. SIU, Sze Chuen John"
深水埗區,惠僑英文中學,九龍石硤尾偉智街17號。,27776289,27767727,wkc@wkc.edu.hk,http://www.wkc.edu.hk,https://www.schooland.hk/ss/wkc,曹達明先生 Mr. Tso Tat Ming,朱德榮先生 Mr. Chu Tak Wing
深水埗區,聖道百卉書院,大坑東棠蔭街15號。,2216,3612,admissions@bloom.edu.hk,https://secondary.bloom.edu.hk/,https://www.schooland.hk/ss/bloom,梅可欣女士,馬美域女士
葵青區,佛教善德英文中學,新界葵涌興盛路5號。,24212580,24940104,info@eclass.bstc.edu.hk,https://www.bstc.edu.hk,https://www.schooland.hk/ss/bstc,陳世詠女士 Ms. Chan Sai Wing,釋果德女法師 Ven. Ku Tay
葵青區,天主教母佑會蕭明中學,新界葵涌葵葉街6號。,24241796,24841434,general@dmhcsm.edu.hk,https://cweb.dmhcsm.edu.hk/,https://www.schooland.hk/ss/dmhcsm,梁佩珊女士 Ms. Leung Pui Shan,"郭明英修女 Sister Kwok Ming Ying, Anita"
葵青區,聖公會林護紀念中學,新界葵涌葵盛圍397號。,24208893,24205850,lwmss@lamwoo.edu.hk,https://www.lamwoo.edu.hk/,https://www.schooland.hk/ss/lamwoo,鄭航勇先生 Mr. Cheng Hong Yung,郁德芬博士 Dr. Yuk Tak Fun
葵青區,中華傳道會安柱中學,新界葵涌梨貝街6號。,24230365,24801429,school@cneccc.edu.hk,https://www.cneccc.edu.hk,https://www.schooland.hk/ss/cneccc,陳志堅博士 Dr. Chan Chi Kian Edward,黃佩玲女士 Ms. Wong Pui Ling
葵青區,保祿六世書院,新界葵涌梨貝街8號。,24208155,24812504,school@ppaulvi.edu.hk,https://www.ppaulvi.edu.hk,https://www.schooland.hk/ss/ppaulvi,梁以豪先生 Mr. Leung Yee Ho Genthew,馬麗莉修女 Sister Pessanha Alves Marinei
葵青區,東華三院陳兆民中學,新界葵涌葵盛葵合街1-5號。,24245318,21496144,info@twghczm.edu.hk,http://www.twghczm.edu.hk,https://www.schooland.hk/ss/twghczm,呂振基先生 Mr. Lui Chun Kei,"何超蕸女士 Ms. Ho Chiu Ha, Maisy"
葵青區,中華基督教會全完中學,新界葵涌上角街15號葵涌邨。,24205050,24841431,office@chuenyuen.edu.hk,https://www.chuenyuen.edu.hk,https://www.schooland.hk/ss/chuenyuen,凌施茵女士 Ms. Ling See Yan,吳家偉先生 Mr. Ng Ka Wai
葵青區,保良局羅傑承(一九八三)中學,新界青衣長康邨。,24977110,24311156,info@plk83.edu.hk,https://www.plk83.edu.hk,https://www.schooland.hk/ss/plk83,羅頴忠女士 Ms. Law Wing Chung,郭羅桂珍博士 Dr. Kwok Law Kwai Chun Eleanor
葵青區,順德聯誼總會李兆基中學,新界葵涌葵盛圍303號。,24294051,24207693,office@lskc.edu.hk,https://www.lskc.edu.hk,https://www.schooland.hk/ss/lskc,楊文德博士 Dr. YEUNG Man Tak,盧浩宏先生 Mr. LO Ho Wan
葵青區,迦密愛禮信中學,新界葵涌華景山道4號。,27445117,27854153,calfss.mail@calfss.edu.hk,http://www.calfss.edu.hk,https://www.schooland.hk/ss/calfss,"黃敬珊女士 Ms. Wong King Shan, Ronica","徐奇榮先生 Mr. Chui Ki Wing, Horace"
葵青區,樂善堂顧超文中學,新界葵涌葵盛圍301號。,24295171,24191552,email@lstkcmss.edu.hk,https://www.lstkcmss.edu.hk,https://www.schooland.hk/ss/lstkcmss,鄧鳳珠女士 Ms. TANG Fung Chu,李聖根先生 Mr. Lee Shing Kan
葵青區,東華三院伍若瑜夫人紀念中學,新界葵涌安捷街13-21號。,24285129,24803015,wyyss@tungwah.org.hk,http://www.twghwyyms.edu.hk,https://www.schooland.hk/ss/twghwyyms,黃海卓先生 Mr. Wong Hoi Cheuk,"呂禮章太平紳士 Mr. Lui Lai Cheung, Frederick, JP"
葵青區,東華三院吳祥川紀念中學,新界青衣市中心清心街。,24950226,24954019,info@twghscgms.edu.hk,http://www.twghscgms.edu.hk,https://www.schooland.hk/ss/twghscgms,黃振裘博士 Dr. Jack Wong,楊燕芝女士 Ms. Yeung Yin Chi Jennifer
葵青區,荔景天主教中學,新界葵涌荔景邨。,27441610,27449134,lkcss@lkcss.edu.hk,http://www.lkcss.edu.hk,https://www.schooland.hk/ss/lkcss,劉廣業先生 Mr. Lau Kwong Yip,"余健華先生 Mr. Yee Kin Wah, Joseph"
葵青區,中華傳道會李賢堯紀念中學,新界葵盛盛福街1號。,24204141,24257518,mailbox@vclass.liymss.edu.hk,http://www.liymss.edu.hk/,https://www.schooland.hk/ss/liymss,岑振威先生 Mr. Sham Chun Wai,鄧怡中先生 Mr. Tang Yi Chung
葵青區,葵涌蘇浙公學,新界葵涌興盛路83號。,24202103,24250500,kcckc@kcckc.edu.hk,http://www.kcckc.edu.hk,https://www.schooland.hk/ss/kcckc,余傑榮博士 Dr. Yu Kit Wing,陶錫褀先生 Mr. Tao Paul
葵青區,石籬天主教中學,新界葵涌石蔭安捷街23-31號。,24291221,24227104,email@slc.edu.hk,http://www.slc.edu.hk,https://www.schooland.hk/ss/slc,鄭惠兒女士 Ms. Cheng Wai Yee,黃景聲執事 Rev. Deacon Wong King Sing
葵青區,中華基督教會燕京書院,新界青衣牙鷹洲街12號。,23879988,23868814,info@yenching.edu.hk,https://www.yenching.edu.hk,https://www.schooland.hk/ss/yenching,夏麗珠博士 Dr. Ha Lai Chu,蘇成溢牧師 Rev. So Shing Yit Eric
葵青區,葵涌裘錦秋中學,新界葵涌安捷街1-11號。,24285858,24815574,mailbox@jccsskc.edu.hk,http://www.jccsskc.edu.hk,https://www.schooland.hk/ss/jcckc,吳漢鍇先生 Mr. Ng Hon Kai,"邱達文先生 Mr. Chiu, Desmond"
葵青區,樂善堂梁植偉紀念中學,新界青衣長康邨。,24955890,24342358,admin@lstlcw.edu.hk,http://www.lstlcw.edu.hk,https://www.schooland.hk/ss/lstlcw,陸詠宜女士 Ms. Lok Wing Yi Cassandra,"梁紹安先生 Mr. Leung Siu On, Clifford"
葵青區,皇仁舊生會中學,新界青衣島長安邨第一期。,24975688,24336598,info@qcobass.edu.hk,http://www.qcobass.edu.hk,https://www.schooland.hk/ss/qcobass,"許建業先生 Mr. Hui Kin Yip, Ronald",陳記煊先生 Mr. Michael Kee Huen Chan
葵青區,佛教葉紀南紀念中學,新界青衣長青邨。,24953363,24339009,ykn-mail@byknmc.edu.hk,https://www.byknmc.edu.hk,https://www.schooland.hk/ss/byknmc,"林志煒先生 Mr. Lam Chi Wai, Jimmy",釋衍空法師 Ven. Sik Hin Hung
葵青區,圓玄學院第一中學,新界葵涌和宜合道42號。,24271641,24261644,hktayy1@yy1.edu.hk,http://www.yy1.edu.hk,https://www.schooland.hk/ss/yy1,簡偉鴻先生 Mr. Kan Wai Hung,鄧錦雄博士 Dr. Tang Kam Hung
葵青區,葵涌循道中學,新界下葵涌麗瑤邨。,27450010,23108900,office@kcmc.edu.hk,http://www.kcmc.edu.hk,https://www.schooland.hk/ss/kcmc,呂光耀先生 Mr. Lui Kwong Yiu,江志群醫生 Dr. Kong Chi Kwan
葵青區,天主教慈幼會伍少梅中學,新界葵涌葵合街30號。,24258223,24890921,ngsiumui@sdbnsm.edu.hk,https://www.sdbnsm.edu.hk,https://www.schooland.hk/ss/sdbnsm,李建文先生 Mr. Li Kin Man,"張子昭神父 Rev. Fr. Cheung Chi Chiu, Louis"
葵青區,陳南昌紀念中學,新界葵涌敬祖路12號祖堯邨。,27410326,27859831,info@cnc.edu.hk,http://www.cnc.edu.hk,https://www.schooland.hk/ss/cnc,陸詠恩女士 Ms. Luk Wing Yan Winnie,李達俊先生 Mr. Lee Tat Chun
葵青區,嶺南鍾榮光博士紀念中學,新界葵涌荔景山道。,27439488,27443725,cwk@ldcwkmss.edu.hk,http://www.ldcwkmss.edu.hk,https://www.schooland.hk/ss/ldcwkmss,殷培基先生 Mr. Yan Pui Kei Kevin,黎雲龍先生 Mr. Lai Wan Lung
葵青區,獅子會蔣翠琼中學,新界葵芳興盛路90號。,26147938,26145117,info@lchk.org,https://www.lchk.org/,https://www.schooland.hk/ss/lionscollege,郭銳涵先生 Mr. Kwok Yui Ham,"葉鳳琴女士 Ms. Ip Fung Kum, Rosana"
葵青區,李惠利中學,新界葵涌葵葉街2-4號。,24279121,24245157,info@lwlc.edu.hk,http://www.lwlc.edu.hk,https://www.schooland.hk/ss/lwlc,"束濟良先生 Mr. So Chai Leung, Raymond","馬寶兒女士 Ms. Ma Po Yi, Helen"
葵青區,明愛聖若瑟中學,新界青衣青衣邨第2期。,24331282,24351349,school@csjss.edu.hk,http://www.csjss.edu.hk,https://www.schooland.hk/ss/csjss,張美美女士 Ms. Cheung Mei Mei,李敬志先生 Mr. Lee King Chi
葵青區,棉紡會中學,新界葵涌葵盛圍350號。,24220028,24012705,csa@csa.edu.hk,http://www.csa.edu.hk,https://www.schooland.hk/ss/csa,黃定康先生 Mr. Wong Ting Hong,張天德先生 Mr. Chang Tin Duk Victor
荃灣區,荃灣官立中學,新界荃灣海壩街70號。,24903307,24906645,twgss@edb.gov.hk,https://www.twgss.edu.hk,https://www.schooland.hk/ss/twgss,鄧淑貞女士 Ms. TANG Suk-ching,簡凱恩女士 Ms. KAN Hoi-yan
荃灣區,可風中學,新界葵涌和宜合道448號。,24253563,24259165,info@hofung.edu.hk,https://www.hofung.edu.hk,https://www.schooland.hk/ss/hofung,譚在能先生 Mr. Tam Choi Nang Julian,鄺敏恆博士 Dr. Kwong Man Hang
荃灣區,王少清中學,新界荃灣大壩街2號。,24140157,24123843,mail@pocawsc.edu.hk,http://www.pocawsc.edu.hk/,https://www.schooland.hk/ss/pocawsc,陳志維先生 Mr. Chan Chi Wai,温家雄先生 Mr. Wan Ka Hung
荃灣區,何傳耀紀念中學,新界荃灣石圍角邨。,24966000,24158686,info@twphcymc.edu.hk,https://www.twphcymc.edu.hk,https://www.schooland.hk/ss/twphcymc,劉瑞儀博士 Dr. Lau Sui Yee,"楊建林先生 Mr. Yeung Kin Lam, Johnny"
荃灣區,廖寶珊紀念書院,新界荃灣蕙荃路22-66號。,24996711,24909392,info@lpsmc.edu.hk,http://www.lpsmc.edu.hk,https://www.schooland.hk/ss/lpsmc,張偉聲博士 Dr. Cheung Wai Sing,"廖德城博士 Dr. Liu Tak Shing, Paul"
荃灣區,保良局李城璧中學,新界荃灣安賢街12-20號。,24983393,24142077,inquiry@plklsp.edu.hk,https://www.plklsp.edu.hk,https://www.schooland.hk/ss/plklsp,馮雅詩女士 Ms. Fung Nga Sze Agnes,何志豪先生 Mr. David C H Ho
荃灣區,梁省德中學,新界荃灣石圍角邨。,24145151,24158226,info@lstc.edu.hk,https://www.lstc.edu.hk,https://www.schooland.hk/ss/lstc,植文顯先生 Mr. Chik Man Hin,李家松太平紳士 Mr. Lee Ka Chung
荃灣區,荃灣聖芳濟中學,新界荃灣咸田街60-64號。,24920226,26146009,enquiry@sfxs.edu.hk,https://www.sfxs.edu.hk,https://www.schooland.hk/ss/sfxs,鍾志源博士 Dr. CHUNG CHI YUEN,張奇恩修士 Rev. Bro. Chong Kee Ann
荃灣區,仁濟醫院林百欣中學,荃灣荃景圍145-165號。,24937258,24922496,info@ychlpyss.edu.hk,https://www.ychlpyss.edu.hk,https://www.schooland.hk/ss/ychlpyss,熊國章先生 Mr. Hung Kwok Cheung,"劉坤銘先生 Mr. Lau Kwan Ming, Roger"
荃灣區,保良局姚連生中學,新界荃灣石圍角邨。,24983331,24995136,info@plkylsc.edu.hk,http://www.plkylsc.edu.hk,https://www.schooland.hk/ss/plkylsc,温家輝先生 Mr. Wan Ka Fai,黎惠蓮女士 Ms. Lai Wai Lin
荃灣區,胡漢輝中學,新界荃灣安賢街7號。,24908773,24908330,whfinfo@tiaccwhf.edu.hk,http://www.tiaccwhf.edu.hk,https://www.schooland.hk/ss/tiaccwhf,劉景明先生 Mr. Lau King Ming,"胡經國先生 Mr. Woo King Kwok, Robert"
荃灣區,路德會呂明才中學,新界荃灣象山邨。,24920195,24172394,llc-mail@llc.edu.hk,http://www.llc.edu.hk,https://www.schooland.hk/ss/llc,馬玉娟女士 Ms. Ma Yuk Kuen,馮為彰牧師 Rev. Fung Wai Cheung
荃灣區,聖公會李炳中學,新界葵涌和宜合道450號。,24238806,24850734,info@liping.edu.hk,https://liping.edu.hk,https://www.schooland.hk/ss/liping,洪澍先生 Mr. Hung Shu,黃羡琰女士 Ms. Wong Sim Yim
沙田區,沙田崇真中學,新界沙田大圍美田路1號。,26073881,26047350,info@sttss.edu.hk,http://www.sttss.edu.hk,https://www.schooland.hk/ss/sttss,梁潔妍女士 Ms. Leung Kit Yin,萬樂人女士 Ms. Man Lok Yan Joyce
沙田區,浸信會呂明才中學,新界沙田瀝源邨。,26922161,26915406,info@blmcss.edu.hk,https://www.blmcss.edu.hk,https://www.schooland.hk/ss/blmcss,"溫家傑先生 Mr. Wan Ka Kit, Andy",張志儉博士 Dr. Cheung Chi Kim
沙田區,沙田培英中學,新界沙田禾輋邨豐順街9號。,26917217,26020411,info@pyc.edu.hk,https://www.pyc.edu.hk,https://www.schooland.hk/ss/pyc,朱嘉添先生 Mr. Chu Ka Tim,蒲錦昌牧師 Rev. Po Kam Cheong
沙田區,聖公會林裘謀中學,新界沙田第一城得寶街10號。,26488222,26376489,skhlkmss@skhlkmss.edu.hk,http://www.skhlkmss.edu.hk,https://www.schooland.hk/ss/skhlkmss,陳鐘亮先生 Mr. Chan Chung Leung,王麗芬女士 Ms. Wong Lai Fun Paulina
沙田區,聖公會曾肇添中學,新界沙田禾輋邨德厚街6號。,26975566,26922146,info@skhtst.edu.hk,https://www.skhtst.edu.hk,https://www.schooland.hk/ss/skhtst,林美儀女士 Ms. Lam Mei Yee,陳浩然教授 Prof. Chan Ho Yin Edwin
沙田區,天主教郭得勝中學,新界沙田秦石邨。,26059033,26057956,info@ktscss.edu.hk,https://www.ktscss.edu.hk,https://www.schooland.hk/ss/ktscss,韓思騁先生 Mr. Hon Sze Ping Steven,劉鳳兒女士 Ms. Lau Fung Yi Lucia
沙田區,五旬節林漢光中學,新界沙田愉田苑。,26488291,26473324,office@lamhonkwong.edu.hk,https://www.plhks.edu.hk,https://www.schooland.hk/ss/plhks,何樞熾先生 Mr. Ho Shu Chee,陳俊傑先生 Mr. Chan Tsun Kit Kit
沙田區,沙田官立中學,新界沙田文禮路11-17號。,26914744,26091456,stgss@stgss.edu.hk,https://www.stgss.edu.hk,https://www.schooland.hk/ss/stgss,蔡鳳雯女士 Ms. Choi Fung Man,洪志彬先生 Mr. Hung Chi Pan
沙田區,沙田蘇浙公學,新界沙田禾輋邨豐順街7號。,26972179,26025293,kccs@kccshatin.edu.hk,http://www.kccshatin.edu.hk,https://www.schooland.hk/ss/kcc-st,梁詠怡女士 Ms. Leung Wing Yee,嚴元浩 Mr. Yen Yuen Ho Tony
沙田區,王錦輝中小學,沙田石門安睦里6號。,26372270,26372043,a-school-ss@hkbuas.edu.hk,https://www.hkbuas.edu.hk,https://www.schooland.hk/ss/hkbuas,陳偉佳博士 Dr. Chan Wai Kai,"傅浩堅教授 Prof. Fu Hoo Kin, Frank"
沙田區,培僑書院,沙田大圍大圍新村路1號。,26023166,26023177,info@puikiu.edu.hk,https://www.puikiucollege.edu.hk,https://www.schooland.hk/ss/puikiucollege,吳育智先生 Mr. Wu Yuk Chi,"曾鈺成先生 Mr. Tsang Yok Sing, Jasper"
沙田區,沙田循道衞理中學,新界沙田新田圍邨。,26021300,26091477,info@stmc.edu.hk,https://www.stmc.edu.hk,https://www.schooland.hk/ss/stmc,張翠儀女士 Ms. Cheung Chui Yee,余恩明牧師 Rev. YU Yan-ming
沙田區,聖羅撒書院,新界沙田銀城街29號。,23371867,23380915,info@hksrl.edu.hk,https://www.hksrl.edu.hk,https://www.schooland.hk/ss/hksrl,練茂棠女士 Miss Lin Mau Tong Kitty,鍾雄峰先生 Mr. Chung Hung Fung
沙田區,聖母無玷聖心書院,新界沙田乙明邨。,26471358,26479606,info@ihmc.edu.hk,https://www.ihmc.edu.hk,https://www.schooland.hk/ss/ihmc,莫潔如女士 Ms. Mok Kit Yue,鍾妙嫦修女 Sister Chung Miu Sheung Lucy
沙田區,宣道會鄭榮之中學,新界沙田大圍積運街12至14號。,26049762,26016758,school@cwgc.edu.hk,http://www.cwgc.edu.hk,https://www.schooland.hk/ss/cwgc,沈啟誠先生 Mr. Shum Kai Shing,李漢華先生 Mr. Lee Hon Wah
沙田區,賽馬會體藝中學,新界沙田火炭樂景街。,26917150,26932941,info@tic.edu.hk,https://www.tic.edu.hk,https://www.schooland.hk/ss/tic,李智偉先生 Mr. Lie Chi Wai,陳國基醫生 Dr. Chan Kwok Ki
沙田區,香港神託會培基書院,新界沙田小瀝源路56號。,23454567,26350100,info@spkc.edu.hk,http://www.spkc.edu.hk,https://www.schooland.hk/ss/spkc,"李建鋒先生 Mr. Lee Kin Fung, William","彭秋嫦女士 Ms. Pang Chau Sheung, Rosa"
沙田區,青年會書院,新界沙田馬鞍山恆安邨。,26419588,26419566,college@cymcac.edu.hk,http://www.cymcac.edu.hk,https://www.schooland.hk/ss/ymca-coll,劉國良先生 Mr. Lau Kwok Leung,呂元祥博士 Dr. Lu Yuen Cheung Ronald
沙田區,馬鞍山聖若瑟中學,新界沙田馬鞍山恆光街8號。,26339913,26339990,mossjss008@eservices.hkedcity.net,https://www.mossjss.edu.hk,https://www.schooland.hk/ss/mossjss,黃幗懿女士 Ms. Wong Kok Yee,"黃靄雲博士 Dr. Yan Wong Sau Yee, Joan"
沙田區,馬鞍山崇真中學,新界沙田馬鞍山恆信街5號。,26404938,26404965,mosttss@mosttss.edu.hk,https://www.mosttss.edu.hk,https://www.schooland.hk/ss/mosttss,嚴基柱先生 Mr. Yim Kei Chu,"林希維先生 Mr. Lam Hei Wei, Arthur"
沙田區,保良局胡忠中學,新界沙田馬鞍山恆安邨。,26415866,26415777,school@plkwcc.edu.hk,https://www.plkwcc.edu.hk,https://www.schooland.hk/ss/plkwcc,陳廣堯先生 Mr. Chan Kwong Yiu,林承毅先生 Mr. Lam Shing Ngai
沙田區,基督書院,新界沙田博康邨5A區。,26353330,26364588,info@christcollege.edu.hk,https://www.christcollege.edu.hk,https://www.schooland.hk/ss/christcollege,黃幹文先生 Mr. Wong Kon Man,蕭振強先生 Mr. Siu Chun Keung
沙田區,佛教覺光法師中學,新界沙田沙角邨。,26473737,26364050,bkkssoffice@gmail.com,https://www.bkkss.edu.hk,https://www.schooland.hk/ss/bkkss,王家雯女士 Ms. Wong Ka Man,釋果德法師 Rev. Sik Ku Tay
沙田區,馮堯敬紀念中學,新界沙田馬鞍山恆光街10號。,26404968,26421896,info@fyk.edu.hk,http://www.fyk.edu.hk,https://www.schooland.hk/ss/fyk,孫莉華博士 Dr. Suen Lee Wa,陸明女士 Ms. Luk Ming
沙田區,陳震夏中學,新界沙田馬鞍山西沙路632號。,26305006,26305299,info@cch.edu.hk,https://www.cch.edu.hk,https://www.schooland.hk/ss/cch,何淑妍女士 Ms. Ho Suk Yin,"歐陽汝頴博士 Dr. Au-yeung Yu Wing, Winnie"
沙田區,博愛醫院陳楷紀念中學,新界沙田隆亨邨。,26044118,26031087,pohckmc@gmail.com,http://www.pohck.edu.hk,https://www.schooland.hk/ss/pohck,鄭美菁博士 Dr. Cheng Mei Ching,冼敏英女士 Ms. Sin Mun Ying Monica
沙田區,樂善堂楊葛小琳中學,新界沙田隆亨邨。,26056632,26025433,lstykhl@lstyoungkhl.edu.hk,http://www.lstyoungkhl.edu.hk,https://www.schooland.hk/ss/lstyoungkhl,袁美玲女士 Ms. Yuen Mei Ling,郭予宏先生 Mr. Kwok Yu Won Eric
沙田區,東莞工商總會劉百樂中學,新界沙田大圍積泰里1號。,26951158,26026165,info@lplss.edu.hk,http://lplss.edu.hk,https://www.schooland.hk/ss/lplss,黃慧文女士 Ms. Wong Wai Man,陳宇宙先生 Mr. Chan Yu Chow Edwin
沙田區,梁文燕紀念中學(沙田),新界沙田大圍顯田街2號。,26941414,26091245,email@mail.hlmssst.edu.hk,https://www.hlmssst.edu.hk,https://www.schooland.hk/ss/hlmssst,楊麗萍女士 Ms. Yeung Lai Ping,何慕琪女士 Ms. Ho Mo Ki
沙田區,林大輝中學,新界沙田銀城街25號。,27861990,27869617,info@ltfc.edu.hk,https://www.ltfc.edu.hk,https://www.schooland.hk/ss/ltfc,郭劍輝先生 Mr. Kwok Kim Fai,"林大輝博士 Dr. Lam Tai Fai, GBS JP"
沙田區,德信中學,沙田馬鞍山寧泰路27號。,23174339,23174335,info@tsss.edu.hk,https://www.tsss.edu.hk,https://www.schooland.hk/ss/tsss,羅春平先生 Mr. Law Chun Ping,何炳德博士 Dr. Peter Herbert
沙田區,東華三院馮黃鳳亭中學,新界沙田瀝源邨瀝源街3-5號。,26913738,26026734,info@mail.twghfwfts.edu.hk,https://www.twghfwfts.edu.hk,https://www.schooland.hk/ss/twghfwfts,"譚耀華先生 Mr. Tam Yiu Wah, Thomas","韋浩文先生 Mr. Wai Ho Man, Herman"
沙田區,佛教黃允畋中學,新界沙田美林邨。,26058369,26020776,info@bwwtc.edu.hk,http://bwwtc.edu.hk,https://www.schooland.hk/ss/bwwtc,李鏡品先生 Mr. Lee Kang Pan,劉振奎法師 Ven. Lau Chun Fui
沙田區,五育中學,新界沙田新翠邨。,26921870,26950029,email@nyss.edu.hk,https://www.nyss.edu.hk,https://www.schooland.hk/ss/nyss,馮潤儀女士 Ms. Fung Yun Yee,毛錫強律師 Mr. Mo Sik Keung Gilbert
沙田區,台山商會中學,新界沙田圓洲角路10號。,26487871,26489307,mail@tsac.edu.hk,https://www.tsac.edu.hk,https://www.schooland.hk/ss/tsac,謝文忠博士 Dr. Tse Man Chung,陳尚智先生 Mr. Chan Sheung Chi Steven
沙田區,東華三院黃鳳翎中學,新界沙田馬鞍山馬鞍山路208號。,26416238,26414853,info@twghwflc.edu.hk,http://www.twghwflc.edu.hk,https://www.schooland.hk/ss/twghwflc,梁國強先生 Mr. Leung Kwok Keung,"曾慶業先生 Mr. Tseng Hing Yip, York"
沙田區,潮州會館中學,新界沙田馬鞍山恆安邨。,26428383,26835164,school@ccass.edu.hk,https://www.ccass.edu.hk,https://www.schooland.hk/ss/ccass,黃佩芝女士 Ms. Wong Pui Chi,"高明東先生 Mr. Ko Ming Tung, Edward"
